Respondent_ID,True_Segment,Employment_Status,Industry_Sector,Org_Level,Work_Experience_Years,Org_Size,Age_Band,Gender,Prior_AI_Experience,Change_Frequency,AI_Strategy_Communicated,Training_Received,AI_Usage_Hours_Monthly,SEMDIFF_Trust,SEMDIFF_Empower,SEMDIFF_Intuitive,Rank_Training,Rank_Leadership,Rank_Evidence,Rank_JobSecurity,Rank_Peer,Scenario_Response,Barrier_Category,LEAD_1,LEAD_2,LEAD_3,MGMT_1,MGMT_2,CULT_1,CULT_2,CULT_3,PSAFE_1,PSAFE_2,CFAT_1,CFAT_2,RES_1,RES_2,RES_3,COMM_1,COMM_2,TRAIN_1,TRAIN_2,TRAIN_3,LIT_1,LIT_2,LIT_3,DLIT_1,DLIT_2,TRUST_1,TRUST_2,TRUST_3,ANX_1,ANX_2,PU_1,PU_2,PU_3,PEOU_1,PEOU_2,JSEC_1,JSEC_2,COLLAB_1,COLLAB_2,INFRA_1,INFRA_2,ENG_1,ENG_2,DCONF_1,DCONF_2,INTENT_1,INTENT_2,Leadership_Readiness_Score,Training_Quality_Score,AI_Trust_Score,Resistance_Score,Change_Fatigue_Score,Digital_Confidence_Score,Behavioural_Adoption_Intent_Score,AI_Readiness_Index,Digital_Maturity_Index,AI_Transformation_Readiness_Score,AI_Adopter_Flag,Contradictory_Response_Flag
227,AI Champion,Full-time employed,IT / Technology,Senior Manager / Director,6 to 10 years,50 to 200,35 to 44,Male,"Yes, occasionally",Never,"No, but it is rumoured / informally discussed","Yes, structured and ongoing training",31.1,4,5.0,4.0,4,3,2,5.0,1.0,Wait for formal instructions before using it,Poor infrastructure / tools,4,4,4,4.0,4.0,3,4,4,3.0,3.0,2.0,2.0,1,1,1,3,3,4,5,4,5.0,5.0,5,5.0,5.0,4,4,5,2,3,4,5,4,4,4,2.0,1.0,3.0,4.0,5.0,5.0,5,5,5,5,5,4,67.86,83.33,83.33,5.0,25.0,100.0,100.0,77.5,99.52,67.23,1,0
228,Cautious Pragmatist,Full-time employed,Healthcare,Individual Contributor,2 to 5 years,"201 to 1,000",25 to 34,Female,"Yes, only once or twice",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",3.2,3,3.0,4.0,1,2,3,5.0,4.0,Ask a colleague for help before trying it,Lack of time,4,4,4,4.0,4.0,4,4,3,2.0,3.0,3.0,3.0,3,2,3,2,2,3,4,4,4.0,4.0,4,3.0,2.0,4,4,3,2,4,2,2,3,4,4,2.0,2.0,2.0,4.0,,2.0,4,5,3,3,4,4,60.71,57.67,66.67,35.0,50.0,43.75,64.61,55.0,38.68,48.54,0,0
229,Cautious Pragmatist,Full-time employed,Healthcare,Senior Manager / Director,2 to 5 years,"1,001 to 10,000",25 to 34,Female,"No, never",Rarely (once),"Yes, but only in general terms",Informal / self-directed learning only,3.2,3,3.0,3.0,1,2,5,4.0,3.0,Raise a concern with my manager about the lack of preparation,Lack of training,3,2,2,4.0,3.0,4,4,2,3.0,3.0,2.0,2.0,2,2,3,3,3,2,2,1,2.0,2.0,2,2.0,2.0,3,2,4,2,3,3,2,2,4,3,2.0,4.0,3.0,4.0,2.0,2.0,3,4,2,4,3,3,46.43,12.17,50.0,40.0,25.0,37.5,34.44,50.0,35.35,31.52,1,0
230,AI Champion,Full-time employed,Education,Individual Contributor,6 to 10 years,"201 to 1,000",25 to 34,Male,"Yes, frequently",Rarely (once),"Yes, but only in general terms","Yes, a one-time session or workshop",7.6,4,4.0,4.0,3,4,2,5.0,1.0,Raise a concern with my manager about the lack of preparation,Poor infrastructure / tools,5,4,5,4.0,5.0,4,5,5,3.0,3.0,2.0,1.0,1,2,1,5,4,4,4,3,5.0,5.0,3,4.0,5.0,4,4,4,1,1,5,5,4,4,4,2.0,3.0,5.0,1.0,5.0,4.0,4,4,5,5,5,5,89.29,57.67,75.0,20.0,12.5,93.75,100.0,85.0,88.28,75.69,1,0
231,Transformation Leader,Full-time employed,IT / Technology,Middle Manager,More than 15 years,Fewer than 50,Under 25,Male,"Yes, occasionally",Never,"Yes, but only in general terms","Yes, a one-time session or workshop",12.1,4,4.0,5.0,1,3,2,5.0,4.0,Wait for formal instructions before using it,Lack of time,3,3,3,3.0,3.0,3,3,4,4.0,4.0,2.0,2.0,1,1,1,4,4,3,4,3,,4.0,5,5.0,,5,5,5,2,3,4,4,4,4,5,2.0,3.0,4.0,2.0,4.0,3.0,3,3,4,4,4,5,57.14,50.46,100.0,15.0,25.0,81.25,81.07,82.5,76.95,64.61,1,0
232,Cautious Pragmatist,Full-time employed,Education,Middle Manager,Less than 2 years,"1,001 to 10,000",25 to 34,Male,"Yes, only once or twice",Rarely (once),"Yes, clearly and in detail",No training received,3.1,4,2.0,4.0,1,5,2,3.0,4.0,Try to figure it out myself immediately,,3,4,4,3.0,3.0,3,3,3,3.0,5.0,3.0,2.0,3,2,3,3,3,3,3,2,2.0,3.0,4,3.0,3.0,3,3,4,2,3,4,4,3,3,3,3.0,3.0,2.0,4.0,3.0,3.0,3,3,4,4,3,4,57.14,24.79,58.33,45.0,37.5,62.5,68.75,60.0,55.05,41.6,0,0
233,Digital Resister,Full-time employed,Healthcare,Individual Contributor,6 to 10 years,"201 to 1,000",Under 25,Male,"Yes, occasionally",Often (4 to 6 times),"No, there is no visible AI strategy",Informal / self-directed learning only,2.5,1,1.0,2.0,2,3,5,1.0,4.0,Raise a concern with my manager about the lack of preparation,Fear of job loss,3,2,2,3.0,3.0,1,1,2,3.0,3.0,4.0,4.0,4,4,5,3,2,2,2,1,3.0,3.0,3,3.0,3.0,1,1,1,5,5,1,1,2,2,2,5.0,4.0,1.0,4.0,2.0,3.0,2,2,1,1,2,1,39.29,12.17,0.0,85.0,75.0,25.0,26.7,7.5,30.18,31.31,1,0
234,Cautious Pragmatist,Full-time employed,Banking & Financial Services,Middle Manager,Less than 2 years,"201 to 1,000",Under 25,Female,"Yes, only once or twice",Often (4 to 6 times),"Yes, but only in general terms","Yes, a one-time session or workshop",5.5,2,3.0,4.0,1,2,3,5.0,4.0,Wait for formal instructions before using it,Lack of training,3,3,3,3.0,3.0,3,3,3,4.0,3.0,4.0,3.0,4,3,3,3,3,3,3,3,5.0,3.0,4,4.0,3.0,4,4,3,2,1,3,3,3,3,3,,2.0,3.0,4.0,4.0,4.0,3,3,4,4,4,3,50.0,43.25,66.67,50.0,62.5,68.75,55.72,62.5,69.24,62.91,1,0
235,Digital Resister,Full-time employed,Other,C-Suite / Executive,11 to 15 years,"1,001 to 10,000",25 to 34,Female,"No, never",Often (4 to 6 times),"No, but it is rumoured / informally discussed",No training received,0.8,1,1.0,1.0,2,3,5,1.0,4.0,Ask a colleague for help before trying it,Lack of leadership support,2,2,2,1.0,2.0,3,3,3,3.0,2.0,3.0,3.0,5,3,5,3,3,2,2,3,3.0,3.0,3,2.0,2.0,2,1,1,4,5,3,3,2,1,2,3.0,3.0,1.0,4.0,3.0,2.0,1,1,2,2,2,2,28.57,19.83,8.33,70.0,50.0,25.0,20.39,20.0,24.15,62.52,1,0
236,Change Fatigued,Full-time employed,IT / Technology,Individual Contributor,11 to 15 years,"1,001 to 10,000",25 to 34,Male,"No, never",Often (4 to 6 times),"No, there is no visible AI strategy",No training received,1.1,2,1.0,2.0,2,5,4,3.0,1.0,Avoid using it for as long as possible,Lack of training,1,2,1,3.0,3.0,2,3,3,3.0,2.0,5.0,4.0,4,4,3,3,2,2,2,1,3.0,4.0,3,2.0,1.0,2,2,3,2,2,2,2,2,2,1,3.0,4.0,4.0,3.0,4.0,4.0,1,1,3,4,2,2,28.57,9.92,33.33,65.0,87.5,37.5,17.47,35.0,42.01,18.54,0,0
237,Cautious Pragmatist,Part-time employed,Banking & Financial Services,Individual Contributor,11 to 15 years,"More than 10,000",25 to 34,Female,"Yes, occasionally",Sometimes (2 to 3 times),"Yes, clearly and in detail",No training received,4.4,3,3.0,3.0,1,3,2,4.0,5.0,Avoid using it for as long as possible,No real barrier / fully ready,4,4,4,3.0,2.0,2,3,3,3.0,3.0,3.0,5.0,2,3,3,3,4,3,2,3,3.0,3.0,3,3.0,2.0,2,2,2,3,3,3,3,3,3,4,2.0,1.0,4.0,3.0,3.0,3.0,3,2,4,4,3,3,60.71,24.79,25.0,30.0,75.0,56.25,42.66,45.0,54.44,62.35,1,0
238,Change Fatigued,Full-time employed,,Middle Manager,6 to 10 years,Fewer than 50,35 to 44,Male,"Yes, only once or twice",Often (4 to 6 times),"No, there is no visible AI strategy",No training received,4.6,1,2.0,3.0,2,5,4,1.0,3.0,Ask a colleague for help before trying it,Lack of time,2,3,2,4.0,3.0,2,3,2,3.0,3.0,5.0,4.0,3,4,4,4,3,2,2,1,3.0,3.0,3,2.0,2.0,2,1,2,3,3,1,1,1,3,4,4.0,3.0,3.0,4.0,3.0,3.0,1,2,3,3,2,3,50.0,9.92,16.67,65.0,87.5,37.5,10.96,27.5,44.73,38.24,0,0
239,AI Champion,Full-time employed,Manufacturing,C-Suite / Executive,11 to 15 years,"1,001 to 10,000",25 to 34,Female,"Yes, frequently",Never,"Yes, but only in general terms","Yes, structured and ongoing training",27.6,4,4.0,4.0,3,4,1,5.0,2.0,Ask a colleague for help before trying it,Lack of time,4,5,5,4.0,4.0,4,4,4,4.0,4.0,2.0,2.0,1,1,1,4,4,4,4,4,4.0,5.0,4,5.0,5.0,4,4,4,2,2,5,5,4,4,5,2.0,3.0,4.0,1.0,4.0,5.0,4,4,4,4,5,5,82.14,75.0,75.0,15.0,25.0,87.5,88.01,82.5,89.35,82.83,1,0
240,AI Champion,Currently a student with prior work experience,Manufacturing,Middle Manager,11 to 15 years,50 to 200,45 to 54,Male,"Yes, only once or twice",Never,"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",37.3,5,5.0,5.0,3,5,2,4.0,1.0,Try to figure it out myself immediately,No real barrier / fully ready,4,4,4,5.0,5.0,4,5,4,4.0,4.0,2.0,2.0,1,1,1,4,4,3,3,3,5.0,5.0,5,3.0,4.0,5,5,4,2,1,5,5,5,5,4,1.0,1.0,4.0,1.0,4.0,4.0,5,5,5,5,5,4,82.14,43.25,91.67,0.0,25.0,81.25,52.34,92.5,83.02,61.81,1,0
241,Change Fatigued,Full-time employed,Consulting,Team Lead / Supervisor,6 to 10 years,Fewer than 50,25 to 34,Male,"Yes, occasionally",Constantly (more than 6 times),"Yes, but only in general terms",No training received,2.3,2,1.0,2.0,1,4,5,3.0,2.0,Avoid using it for as long as possible,Lack of time,2,2,3,3.0,3.0,4,3,4,3.0,3.0,5.0,4.0,4,5,5,3,3,3,4,3,2.0,2.0,2,3.0,2.0,2,3,2,3,5,1,2,2,3,3,3.0,4.0,2.0,4.0,3.0,3.0,2,2,3,3,3,3,42.86,34.71,33.33,80.0,87.5,43.75,46.04,30.0,42.88,42.35,0,0
242,Change Fatigued,Full-time employed,Banking & Financial Services,Individual Contributor,11 to 15 years,"More than 10,000",35 to 44,Female,"Yes, only once or twice",Often (4 to 6 times),"No, there is no visible AI strategy",No training received,3.8,3,2.0,4.0,1,4,5,2.0,3.0,Ask a colleague for help before trying it,Fear of job loss,3,3,3,2.0,2.0,1,1,1,2.0,1.0,3.0,3.0,3,4,3,2,2,1,2,2,2.0,2.0,3,3.0,3.0,2,1,2,3,2,3,4,3,3,2,3.0,3.0,2.0,4.0,3.0,2.0,2,2,3,3,3,3,35.71,9.92,16.67,55.0,50.0,50.0,27.13,42.5,46.64,38.83,0,0
243,Transformation Leader,Full-time employed,Education,Middle Manager,Less than 2 years,,Under 25,Female,"Yes, frequently",Rarely (once),"Yes, clearly and in detail","Yes, a one-time session or workshop",,4,,5.0,2,4,1,5.0,3.0,Try to figure it out myself immediately,No real barrier / fully ready,5,5,4,4.0,3.0,4,3,3,5.0,4.0,2.0,3.0,1,2,1,5,5,4,4,4,3.0,4.0,4,3.0,3.0,4,4,3,2,2,4,4,4,5,5,3.0,4.0,,2.0,4.0,3.0,4,4,3,4,4,4,85.71,64.88,66.67,30.0,37.5,56.25,76.32,77.5,65.17,69.15,1,0
244,Cautious Pragmatist,Full-time employed,Manufacturing,Individual Contributor,2 to 5 years,"201 to 1,000",55 and above,Male,"Yes, occasionally",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed","Yes, a one-time session or workshop",14.0,3,3.0,4.0,1,3,2,5.0,4.0,Wait for formal instructions before using it,Poor infrastructure / tools,4,4,4,2.0,3.0,4,3,3,4.0,3.0,2.0,2.0,1,1,2,2,2,4,4,3,3.0,2.0,2,2.0,2.0,3,3,4,3,4,3,2,3,3,3,3.0,,3.0,3.0,3.0,3.0,3,4,4,4,3,3,50.0,57.67,58.33,25.0,25.0,50.0,66.31,47.5,57.68,54.86,1,0
245,Cautious Pragmatist,Full-time employed,Banking & Financial Services,Team Lead / Supervisor,6 to 10 years,"201 to 1,000",35 to 44,Male,"Yes, only once or twice",Constantly (more than 6 times),"No, but it is rumoured / informally discussed",Informal / self-directed learning only,5.0,4,3.0,3.0,2,5,3,4.0,,Ask a colleague for help before trying it,Poor infrastructure / tools,3,3,3,4.0,,3,3,3,3.0,,3.0,3.0,1,1,1,3,3,3,2,3,3.0,2.0,2,3.0,3.0,3,3,3,3,3,4,3,3,5,4,2.0,2.0,3.0,3.0,3.0,2.0,3,3,4,3,3,3,57.14,30.42,50.0,10.0,50.0,56.25,27.37,60.0,51.93,44.3,0,0
246,Digital Resister,Full-time employed,Other,Middle Manager,11 to 15 years,"1,001 to 10,000",45 to 54,Female,"No, never",Sometimes (2 to 3 times),"Yes, but only in general terms",Informal / self-directed learning only,1.1,2,2.0,2.0,2,3,4,1.0,5.0,Avoid using it for as long as possible,Distrust of AI accuracy,2,3,3,1.0,1.0,3,3,2,3.0,2.0,4.0,3.0,4,4,5,2,2,1,1,2,2.0,,2,1.0,2.0,2,2,2,4,3,1,1,1,2,2,3.0,3.0,1.0,5.0,2.0,2.0,4,3,2,2,1,2,25.0,6.08,25.0,70.0,62.5,18.75,1.93,20.0,18.68,49.61,0,0
247,Cautious Pragmatist,Full-time employed,,Middle Manager,2 to 5 years,"1,001 to 10,000",Under 25,Female,"Yes, occasionally",Rarely (once),"Yes, clearly and in detail","Yes, a one-time session or workshop",8.1,3,3.0,2.0,1,5,3,4.0,2.0,Avoid using it for as long as possible,Fear of job loss,3,3,2,2.0,2.0,3,4,4,4.0,4.0,,2.0,3,3,2,4,4,2,3,2,3.0,2.0,3,2.0,,3,4,4,3,2,3,3,2,2,3,3.0,2.0,4.0,2.0,3.0,2.0,2,2,4,3,3,3,46.43,28.83,66.67,40.0,25.0,43.75,48.15,52.5,48.68,46.7,1,0
248,Cautious Pragmatist,Part-time employed,IT / Technology,Team Lead / Supervisor,2 to 5 years,"More than 10,000",35 to 44,Female,"Yes, only once or twice",Sometimes (2 to 3 times),"Yes, clearly and in detail",Informal / self-directed learning only,1.6,3,2.0,4.0,1,3,5,4.0,2.0,Ask a colleague for help before trying it,Lack of time,4,5,4,4.0,4.0,3,3,3,3.0,3.0,4.0,3.0,1,2,2,2,3,2,1,3,3.0,4.0,4,2.0,2.0,2,3,4,3,4,3,3,4,4,3,3.0,2.0,3.0,3.0,3.0,3.0,2,3,3,2,3,4,67.86,18.25,50.0,25.0,62.5,31.25,68.04,52.5,33.78,21.46,1,0
249,Cautious Pragmatist,Full-time employed,Manufacturing,Team Lead / Supervisor,6 to 10 years,"201 to 1,000",Under 25,Female,"No, never",Constantly (more than 6 times),"No, there is no visible AI strategy",Informal / self-directed learning only,7.8,3,2.0,4.0,2,4,3,5.0,1.0,Try to figure it out myself immediately,Lack of time,3,2,2,3.0,3.0,3,3,3,3.0,2.0,3.0,3.0,3,2,1,2,3,2,2,2,1.0,3.0,2,2.0,2.0,2,2,2,1,1,4,5,4,3,4,3.0,2.0,2.0,3.0,2.0,3.0,3,3,3,3,3,3,39.29,18.25,25.0,30.0,50.0,37.5,53.43,65.0,45.07,33.82,1,0
250,Cautious Pragmatist,Full-time employed,IT / Technology,Middle Manager,More than 15 years,"1,001 to 10,000",25 to 34,Male,"Yes, only once or twice",Sometimes (2 to 3 times),"Yes, clearly and in detail","Yes, a one-time session or workshop",9.2,2,2.0,4.0,2,4,3,5.0,,Ask a colleague for help before trying it,Poor infrastructure / tools,3,4,4,4.0,3.0,3,3,3,4.0,4.0,3.0,3.0,2,3,3,3,3,3,3,3,2.0,3.0,2,3.0,3.0,2,3,2,2,1,3,2,2,4,4,4.0,4.0,3.0,3.0,3.0,2.0,2,2,3,3,3,3,60.71,43.25,33.33,55.0,50.0,50.0,50.65,52.5,52.62,16.9,1,0
251,Cautious Pragmatist,Full-time employed,Manufacturing,Senior Manager / Director,2 to 5 years,Fewer than 50,55 and above,Female,"Yes, occasionally",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed","Yes, structured and ongoing training",7.5,3,3.0,3.0,1,3,2,5.0,4.0,Ask a colleague for help before trying it,Lack of time,5,4,4,2.0,3.0,5,4,3,3.0,3.0,3.0,2.0,1,1,1,3,2,3,3,4,4.0,4.0,4,3.0,2.0,3,3,3,4,3,3,3,3,5,3,3.0,4.0,4.0,2.0,2.0,3.0,3,3,3,3,3,4,57.14,58.33,50.0,25.0,37.5,43.75,55.87,52.5,48.21,7.7,1,0
252,Digital Resister,Full-time employed,IT / Technology,Middle Manager,Less than 2 years,"More than 10,000",25 to 34,Female,"No, never",Sometimes (2 to 3 times),"Yes, but only in general terms","Yes, a one-time session or workshop",0.8,2,1.0,1.0,2,3,5,1.0,4.0,Try to figure it out myself immediately,Lack of time,2,1,2,1.0,2.0,2,2,3,2.0,2.0,3.0,4.0,3,3,4,2,3,2,2,2,2.0,2.0,2,2.0,2.0,2,2,2,4,3,1,1,2,1,1,4.0,4.0,2.0,4.0,3.0,2.0,2,1,3,4,1,2,21.43,21.62,25.0,65.0,62.5,43.75,31.55,17.5,34.15,18.24,0,0
253,Cautious Pragmatist,Full-time employed,IT / Technology,Team Lead / Supervisor,More than 15 years,"1,001 to 10,000",35 to 44,Male,"Yes, occasionally",Rarely (once),"Yes, but only in general terms","Yes, structured and ongoing training",,2,2.0,2.0,4,2,3,5.0,1.0,,Lack of leadership support,3,5,4,3.0,3.0,4,3,3,3.0,3.0,3.0,3.0,2,3,2,3,2,3,4,3,3.0,4.0,3,3.0,3.0,3,3,3,2,2,2,2,2,1,2,3.0,3.0,3.0,3.0,2.0,3.0,2,3,3,4,3,3,57.14,58.33,50.0,40.0,50.0,56.25,34.48,40.0,51.28,69.18,0,0
254,Transformation Leader,Full-time employed,IT / Technology,C-Suite / Executive,2 to 5 years,"1,001 to 10,000",35 to 44,Female,"Yes, occasionally",Never,"Yes, but only in general terms",Informal / self-directed learning only,17.5,5,5.0,5.0,2,3,1,5.0,4.0,Ask a colleague for help before trying it,Distrust of AI accuracy,5,5,4,5.0,4.0,4,4,4,4.0,3.0,1.0,3.0,1,1,1,2,2,4,2,4,4.0,3.0,3,,3.0,5,4,4,2,2,4,4,4,5,5,2.0,2.0,4.0,3.0,5.0,4.0,4,4,4,5,4,5,71.43,42.58,83.33,10.0,25.0,75.0,98.66,82.5,81.78,79.5,0,0
255,Transformation Leader,Full-time employed,Manufacturing,C-Suite / Executive,More than 15 years,Fewer than 50,25 to 34,Prefer not to say,"Yes, only once or twice",Rarely (once),"Yes, clearly and in detail","Yes, a one-time session or workshop",12.1,4,5.0,5.0,2,1,3,5.0,4.0,Ask a colleague for help before trying it,No real barrier / fully ready,5,4,4,4.0,3.0,5,5,5,3.0,3.0,2.0,3.0,1,2,1,4,4,4,4,3,4.0,,5,3.0,3.0,5,5,5,1,1,4,4,5,4,4,2.0,3.0,5.0,1.0,3.0,,4,5,5,5,5,5,75.0,57.67,100.0,20.0,37.5,75.0,74.8,90.0,73.62,65.22,1,0
256,Change Fatigued,Self-employed / Business owner,Banking & Financial Services,Middle Manager,Less than 2 years,Fewer than 50,Under 25,Male,"Yes, occasionally",Constantly (more than 6 times),"Yes, but only in general terms",No training received,2.2,2,2.0,3.0,1,5,3,2.0,4.0,Try to figure it out myself immediately,Distrust of AI accuracy,3,2,2,4.0,,3,2,2,4.0,4.0,4.0,4.0,3,2,3,2,3,2,2,2,3.0,3.0,3,1.0,2.0,2,3,2,3,3,1,1,2,3,3,5.0,4.0,2.0,5.0,3.0,3.0,3,3,4,4,3,3,42.86,14.88,33.33,60.0,75.0,43.75,11.77,32.5,42.53,29.94,0,0
257,Change Fatigued,Full-time employed,Manufacturing,Senior Manager / Director,More than 15 years,Fewer than 50,45 to 54,Female,"Yes, only once or twice",Often (4 to 6 times),"No, there is no visible AI strategy",Informal / self-directed learning only,2.4,2,3.0,3.0,1,5,4,3.0,2.0,Wait for formal instructions before using it,Distrust of AI accuracy,2,3,3,2.0,2.0,3,3,3,2.0,2.0,5.0,5.0,4,3,4,4,3,2,2,2,4.0,3.0,3,2.0,2.0,3,3,3,3,3,2,2,3,3,3,4.0,3.0,3.0,4.0,2.0,2.0,2,4,3,3,3,3,42.86,18.25,50.0,65.0,100.0,37.5,80.29,45.0,33.18,58.92,1,0
258,AI Champion,Self-employed / Business owner,Insurance,C-Suite / Executive,More than 15 years,50 to 200,35 to 44,Male,"Yes, frequently",Never,"Yes, clearly and in detail","Yes, structured and ongoing training",105.1,4,4.0,5.0,3,4,1,5.0,2.0,Wait for formal instructions before using it,No real barrier / fully ready,4,4,5,4.0,4.0,5,4,5,5.0,5.0,1.0,2.0,1,1,1,5,5,4,4,4,4.0,4.0,5,5.0,4.0,4,3,4,2,2,4,4,4,5,5,2.0,1.0,5.0,2.0,5.0,3.0,4,3,5,4,4,4,85.71,75.0,66.67,5.0,12.5,87.5,100.0,77.5,86.52,82.65,1,0
259,AI Champion,Full-time employed,Insurance,Middle Manager,2 to 5 years,"201 to 1,000",55 and above,Female,"Yes, frequently",Never,"Yes, clearly and in detail","Yes, a one-time session or workshop",7.4,5,5.0,5.0,3,4,2,5.0,1.0,Ask a colleague for help before trying it,No real barrier / fully ready,5,5,4,5.0,5.0,4,4,5,4.0,4.0,2.0,2.0,2,1,1,5,5,4,4,4,,4.0,3,4.0,4.0,5,5,5,1,1,5,5,4,5,5,2.0,1.0,4.0,2.0,3.0,4.0,4,4,4,5,5,5,96.43,64.88,100.0,10.0,25.0,81.25,86.59,97.5,74.76,83.16,1,0
260,Cautious Pragmatist,Part-time employed,IT / Technology,Individual Contributor,Less than 2 years,"201 to 1,000",35 to 44,Male,"Yes, occasionally",Constantly (more than 6 times),"Yes, but only in general terms","Yes, a one-time session or workshop",1.7,3,4.0,3.0,1,2,4,5.0,3.0,Try to figure it out myself immediately,Lack of training,4,4,5,3.0,3.0,3,2,3,3.0,3.0,4.0,3.0,3,2,2,4,4,4,3,3,3.0,4.0,4,3.0,,5,3,4,4,3,4,4,4,3,4,2.0,3.0,3.0,3.0,3.0,3.0,3,4,2,2,5,3,71.43,50.46,75.0,35.0,62.5,37.5,75.11,65.0,37.44,57.16,0,0
261,Transformation Leader,Full-time employed,Healthcare,Senior Manager / Director,2 to 5 years,50 to 200,25 to 34,Male,"Yes, frequently",Sometimes (2 to 3 times),"Yes, but only in general terms","Yes, a one-time session or workshop",4.7,5,4.0,3.0,1,4,3,5.0,2.0,Try to figure it out myself immediately,Lack of time,4,4,4,4.0,4.0,4,4,4,4.0,4.0,3.0,2.0,2,2,2,3,3,4,4,5,4.0,4.0,4,3.0,4.0,4,4,4,2,2,5,4,5,4,4,2.0,2.0,5.0,1.0,4.0,4.0,5,4,4,5,5,5,67.86,72.08,75.0,25.0,37.5,75.0,90.96,80.0,71.53,78.48,1,0
262,Change Fatigued,Full-time employed,IT / Technology,Individual Contributor,2 to 5 years,"201 to 1,000",35 to 44,Female,"No, never",Often (4 to 6 times),"No, but it is rumoured / informally discussed",Informal / self-directed learning only,8.5,3,3.0,2.0,1,4,5,3.0,2.0,Ask a colleague for help before trying it,Distrust of AI accuracy,2,2,2,3.0,2.0,3,3,3,1.0,1.0,4.0,4.0,2,2,2,3,2,3,4,4,3.0,1.0,2,2.0,1.0,3,4,4,4,4,2,3,3,2,2,3.0,4.0,2.0,3.0,2.0,1.0,3,2,2,2,3,3,32.14,48.67,66.67,40.0,75.0,18.75,45.08,42.5,29.0,46.68,1,0
263,Cautious Pragmatist,Full-time employed,Consulting,Team Lead / Supervisor,11 to 15 years,"201 to 1,000",25 to 34,Female,"Yes, frequently",Rarely (once),"No, but it is rumoured / informally discussed",No training received,6.2,2,3.0,2.0,4,2,1,3.0,5.0,Ask a colleague for help before trying it,Poor infrastructure / tools,4,4,4,3.0,4.0,3,4,3,3.0,3.0,2.0,3.0,4,4,3,2,2,2,2,2,4.0,4.0,4,3.0,3.0,2,3,2,2,2,3,3,2,2,1,3.0,3.0,2.0,3.0,3.0,4.0,3,2,4,5,3,4,57.14,14.88,33.33,60.0,37.5,68.75,43.22,40.0,66.7,65.28,0,0
264,Transformation Leader,Full-time employed,Other,Middle Manager,Less than 2 years,Fewer than 50,55 and above,Female,"Yes, frequently",Rarely (once),"No, but it is rumoured / informally discussed",Informal / self-directed learning only,6.0,5,4.0,5.0,2,4,1,5.0,3.0,Ask a colleague for help before trying it,Poor infrastructure / tools,5,5,5,4.0,5.0,5,4,4,,3.0,3.0,2.0,1,1,3,3,4,4,4,4,3.0,3.0,3,3.0,4.0,4,3,4,3,3,4,4,5,5,4,3.0,2.0,2.0,3.0,3.0,3.0,4,4,4,4,3,4,85.71,54.75,66.67,25.0,37.5,68.75,66.14,72.5,63.1,75.18,0,0
265,Digital Resister,Full-time employed,Other,Middle Manager,Less than 2 years,50 to 200,25 to 34,Male,"Yes, occasionally",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed",No training received,6.1,3,2.0,2.0,2,4,3,1.0,5.0,Avoid using it for as long as possible,Fear of job loss,3,3,3,,1.0,2,3,2,3.0,3.0,3.0,2.0,4,4,4,2,2,2,1,1,3.0,3.0,3,1.0,1.0,3,3,3,3,3,3,3,1,3,2,4.0,4.0,2.0,4.0,2.0,2.0,2,2,2,2,3,3,32.14,4.96,50.0,75.0,37.5,12.5,60.25,42.5,26.56,16.35,0,0
266,Transformation Leader,Full-time employed,Insurance,Middle Manager,6 to 10 years,"1,001 to 10,000",35 to 44,Female,"Yes, only once or twice",Rarely (once),"Yes, clearly and in detail","Yes, a one-time session or workshop",4.1,5,5.0,5.0,4,1,2,5.0,3.0,Wait for formal instructions before using it,Lack of leadership support,5,4,4,4.0,,3,4,4,2.0,2.0,2.0,2.0,2,2,3,4,5,3,3,3,5.0,4.0,5,3.0,2.0,5,4,5,1,1,4,4,5,5,5,3.0,2.0,,3.0,4.0,4.0,5,5,4,5,5,4,85.71,43.25,91.67,35.0,25.0,62.5,79.98,92.5,63.88,87.95,1,0
267,Transformation Leader,Full-time employed,Government / Public Sector,Senior Manager / Director,11 to 15 years,"More than 10,000",55 and above,Male,"Yes, occasionally",Sometimes (2 to 3 times),"No, but it is rumoured / informally discussed",Informal / self-directed learning only,5.8,3,4.0,4.0,2,4,1,5.0,3.0,Try to figure it out myself immediately,Lack of training,4,4,4,3.0,3.0,4,3,3,5.0,4.0,2.0,2.0,1,1,1,4,4,3,3,4,3.0,4.0,3,3.0,4.0,3,3,3,4,3,5,4,4,4,4,2.0,2.0,4.0,2.0,3.0,2.0,5,5,5,4,4,4,67.86,42.58,50.0,10.0,25.0,75.0,82.26,62.5,62.91,52.53,1,0
